index,elapsed_s,model,series_r,series_l,series_c,current_phase_deg,voltage_phase_deg,samples_per_period,current_amplitude_a,shunt_resistance_ohm,current_pga,phase_diff_deg,dds_frequency_hz,shunt_range,voltage_pga,impedance_mag_ohm,impedance_imag_ohm,captured_cycles,voltage_amplitude_v,impedance_real_ohm,sample_rate_hz
146,7.985809,Series RL,0.691818,0.000109692314695,,-173.191970,95.657943,20.000000,0.007853,100.000000,0,88.849914,50000,0,0,34.467800,34.460857,20.000000,0.270658,0.691818,1000000
147,8.037640,Series RL,0.581999,0.000110019094807,,-122.307441,146.727859,20.000000,0.007849,100.000000,0,89.035308,50000,0,0,34.568420,34.563518,20.000000,0.271330,0.581999,1000000
148,8.089297,Series RL,0.460060,0.000109666245115,,-88.625320,-179.390365,20.000000,0.007849,100.000000,0,89.234947,50000,0,0,34.455738,34.452667,20.000000,0.270452,0.460060,1000000
149,8.142510,Series RL,0.460437,0.000109268345025,,-17.723125,-108.491592,20.000000,0.007850,100.000000,0,89.231529,50000,0,0,34.330749,34.327663,20.000000,0.269506,0.460437,1000000
150,8.196273,Series RL,0.630162,0.000108332396185,,172.444732,81.383972,20.000000,0.007855,100.000000,0,88.939239,50000,0,0,34.039459,34.033626,20.000000,0.267382,0.630162,1000000
151,8.250638,Series RL,0.704780,0.000109420516249,,-10.162521,-101.337059,20.000000,0.007851,100.000000,0,88.825454,50000,0,0,34.382694,34.375469,20.000000,0.269927,0.704780,1000000
152,8.307902,Series RL,0.524427,0.000109760022391,,110.523468,19.652139,20.000000,0.007849,100.000000,0,89.128669,50000,0,0,34.486118,34.482128,20.000000,0.270695,0.524427,1000000
153,8.362761,Series RL,0.385463,0.000108401147937,,70.106460,-20.542036,20.000000,0.007852,100.000000,0,89.351509,50000,0,0,34.057407,34.055225,20.000000,0.267414,0.385463,1000000
154,8.416983,Series RL,0.634054,0.000109914631868,,-66.662368,-157.714324,20.000000,0.007850,100.000000,0,88.948043,50000,0,0,34.536521,34.530700,20.000000,0.271120,0.634054,1000000
155,8.471191,Series RL,0.644419,0.000110036289907,,-66.841117,-157.909088,20.000000,0.007850,100.000000,0,88.932037,50000,0,0,34.574928,34.568920,20.000000,0.271403,0.644419,1000000
156,8.525790,Series RL,0.395593,0.000108842287242,,-72.791496,-163.454330,20.000000,0.007849,100.000000,0,89.337165,50000,0,0,34.196102,34.193813,20.000000,0.268420,0.395593,1000000
157,8.614125,Series RL,0.692281,0.000109820587213,,-47.746803,-138.896316,20.000000,0.007851,100.000000,0,88.850486,50000,0,0,34.508098,34.501155,20.000000,0.270935,0.692281,1000000
158,8.674120,Series RL,0.520465,0.000109835888369,,-123.343009,145.792831,20.000000,0.007847,100.000000,0,89.135848,50000,0,0,34.509887,34.505962,20.000000,0.270801,0.520465,1000000
159,8.729494,Series RL,0.610235,0.00011001077737,,-32.010307,-123.021873,20.000000,0.007851,100.000000,0,88.988433,50000,0,0,34.566291,34.560905,20.000000,0.271379,0.610235,1000000
160,8.782865,Series RL,0.295357,0.000108138055267,,-21.425876,-111.923988,20.000000,0.007849,100.000000,0,89.501884,50000,0,0,33.973857,33.972572,20.000000,0.266673,0.295357,1000000
161,8.838060,Series RL,0.647689,0.000109908513952,,-139.545761,129.379608,20.000000,0.007853,100.000000,0,88.925376,50000,0,0,34.534854,34.528778,20.000000,0.271197,0.647689,1000000
162,8.893808,Series RL,0.696801,0.000109622773534,,43.267990,-47.891109,20.000000,0.007851,100.000000,0,88.840904,50000,0,0,34.446056,34.439010,20.000000,0.270428,0.696801,1000000
163,8.950220,Series RL,0.622681,0.00010992044739,,94.527069,3.494040,20.000000,0.007851,100.000000,0,88.966972,50000,0,0,34.538139,34.532527,20.000000,0.271160,0.622681,1000000
164,9.002514,Series RL,0.462585,0.000109684627511,,163.947616,73.178504,20.000000,0.007847,100.000000,0,89.230880,50000,0,0,34.461547,34.458442,20.000000,0.270413,0.462585,1000000
165,9.056494,Series RL,0.358762,0.000108425298108,,70.036514,-20.566928,20.000000,0.007852,100.000000,0,89.396560,50000,0,0,34.064701,34.062812,20.000000,0.267467,0.358762,1000000
166,9.108648,Series RL,0.694491,0.000109826466396,,42.273761,-48.879356,20.000000,0.007851,100.000000,0,88.846885,50000,0,0,34.509990,34.503002,20.000000,0.270950,0.694491,1000000
167,9.163071,Series RL,0.357933,0.00010834015658,,-56.422489,-147.025009,20.000000,0.007851,100.000000,0,89.397483,50000,0,0,34.037944,34.036064,20.000000,0.267246,0.357933,1000000
168,9.216363,Series RL,0.459825,0.000109417734221,,73.220161,-17.546230,20.000000,0.007848,100.000000,0,89.233604,50000,0,0,34.377670,34.374595,20.000000,0.269805,0.459825,1000000
169,9.269378,Series RL,0.404508,0.00010923058074,,36.245491,-54.429866,20.000000,0.007850,100.000000,0,89.324638,50000,0,0,34.318183,34.315799,20.000000,0.269405,0.404508,1000000
170,9.324179,Series RL,0.472645,0.000109531861047,,-142.473007,126.740058,20.000000,0.007852,100.000000,0,89.213058,50000,0,0,34.413696,34.410449,20.000000,0.270205,0.472645,1000000
171,9.375684,Series RL,0.344924,0.000108117801209,,68.790397,-21.791416,20.000000,0.007848,100.000000,0,89.418190,50000,0,0,33.967960,33.966209,20.000000,0.266593,0.344924,1000000
172,9.428522,Series RL,0.316956,0.000108068806951,,139.801834,49.266952,20.000000,0.007851,100.000000,0,89.465118,50000,0,0,33.952297,33.950817,20.000000,0.266574,0.316956,1000000
173,9.486167,Series RL,0.674507,0.000109780419688,,-101.619476,167.260086,20.000000,0.007856,100.000000,0,88.879585,50000,0,0,34.495132,34.488536,20.000000,0.270977,0.674507,1000000
174,9.550864,Series RL,0.283495,0.000108105791377,,-76.704483,-167.182739,20.000000,0.007851,100.000000,0,89.521736,50000,0,0,33.963619,33.962436,20.000000,0.266658,0.283495,1000000
175,9.614571,Series RL,0.579740,0.000110031515259,,21.210704,-69.750137,20.000000,0.007849,100.000000,0,89.039161,50000,0,0,34.572280,34.567420,20.000000,0.271373,0.579740,1000000
176,9.675292,Series RL,0.318320,0.000107984900465,,-58.683719,-149.221328,20.000000,0.007851,100.000000,0,89.462394,50000,0,0,33.925949,33.924457,20.000000,0.266337,0.318320,1000000
177,9.739261,Series RL,0.674700,0.000109470045267,,-100.201576,168.674530,20.000000,0.007852,100.000000,0,88.876083,50000,0,0,34.397647,34.391029,20.000000,0.270085,0.674700,1000000
178,9.796298,Series RL,0.717324,0.000109533089723,,-82.388832,-173.583038,20.000000,0.007853,100.000000,0,88.805793,50000,0,0,34.418312,34.410835,20.000000,0.270290,0.717324,1000000
179,9.848081,Series RL,0.315929,0.000108101105855,,-76.761840,-167.294845,20.000000,0.007851,100.000000,0,89.467010,50000,0,0,33.962432,33.960964,20.000000,0.266641,0.315929,1000000
180,9.900428,Series RL,0.450641,0.000109464872732,,-107.082435,162.166793,20.000000,0.007848,100.000000,0,89.249229,50000,0,0,34.392356,34.389404,20.000000,0.269903,0.450641,1000000
181,9.952818,Series RL,0.657075,0.000109853058004,,-119.988594,148.920623,20.000000,0.007853,100.000000,0,88.909248,50000,0,0,34.517612,34.511356,20.000000,0.271054,0.657075,1000000
182,10.006251,Series RL,0.694770,0.000109339404524,,-171.972412,96.868881,20.000000,0.007852,100.000000,0,88.841278,50000,0,0,34.357013,34.349987,20.000000,0.269779,0.694770,1000000
183,10.061844,Series RL,0.692977,0.00010962087959,,-137.208557,131.638656,20.000000,0.007853,100.000000,0,88.847236,50000,0,0,34.445388,34.438415,20.000000,0.270506,0.692977,1000000
184,10.114633,Series RL,0.681759,0.000109633752042,,-82.814682,-173.948654,20.000000,0.007852,100.000000,0,88.866020,50000,0,0,34.449207,34.442459,20.000000,0.270503,0.681759,1000000
185,10.169736,Series RL,0.326876,0.00010811254273,,-77.344932,-167.896331,20.000000,0.007851,100.000000,0,89.448600,50000,0,0,33.966129,33.964557,20.000000,0.266673,0.326876,1000000
186,10.222807,Series RL,0.659512,0.000109884726655,,131.610366,40.515892,20.000000,0.007853,100.000000,0,88.905525,50000,0,0,34.527603,34.521305,20.000000,0.271151,0.659512,1000000
187,10.275396,Series RL,0.673160,0.00010991243553,,131.812805,40.695972,20.000000,0.007854,100.000000,0,88.883155,50000,0,0,34.536571,34.530010,20.000000,0.271234,0.673160,1000000
188,10.331268,Series RL,0.438314,0.00010811533749,,-168.480422,100.780212,20.000000,0.007853,100.000000,0,89.260650,50000,0,0,33.968261,33.965435,20.000000,0.266765,0.438314,1000000
189,10.385106,Series RL,0.341922,0.000108034222582,,-41.414344,-131.991546,20.000000,0.007850,100.000000,0,89.422798,50000,0,0,33.941677,33.939952,20.000000,0.266449,0.341922,1000000
190,10.438000,Series RL,0.650306,0.000109929812067,,130.885437,39.806674,20.000000,0.007853,100.000000,0,88.921234,50000,0,0,34.541591,34.535469,20.000000,0.271252,0.650306,1000000
191,10.490447,Series RL,0.678191,0.000109215878006,,44.343662,-46.788692,20.000000,0.007851,100.000000,0,88.867645,50000,0,0,34.317882,34.311180,20.000000,0.269439,0.678191,1000000
192,10.544150,Series RL,0.326402,0.000107978709338,,67.249275,-23.302009,20.000000,0.007850,100.000000,0,89.448715,50000,0,0,33.924083,33.922512,20.000000,0.266304,0.326402,1000000
193,10.601117,Series RL,0.312940,0.000108125959491,,-93.213523,176.258651,20.000000,0.007848,100.000000,0,89.472167,50000,0,0,33.970214,33.968772,20.000000,0.266584,0.312940,1000000
194,10.660276,Series RL,0.609449,0.000108410643121,,-43.594638,-134.619796,20.000000,0.007853,100.000000,0,88.974838,50000,0,0,34.063659,34.058208,20.000000,0.267514,0.609449,1000000
195,10.713612,Series RL,0.543759,0.000109881180683,,92.800521,1.898076,20.000000,0.007846,100.000000,0,89.097557,50000,0,0,34.524471,34.520191,20.000000,0.270891,0.543759,1000000
196,10.766069,Series RL,0.668038,0.000108616299955,,81.662307,-9.459259,20.000000,0.007851,100.000000,0,88.878433,50000,0,0,34.129356,34.122817,20.000000,0.267960,0.668038,1000000
197,10.819151,Series RL,0.518144,0.000109865344766,,-33.501338,-124.361396,20.000000,0.007846,100.000000,0,89.139938,50000,0,0,34.519104,34.515216,20.000000,0.270832,0.518144,1000000
198,10.871727,Series RL,0.467020,0.000109321346804,,-107.225105,161.995834,20.000000,0.007846,100.000000,0,89.220924,50000,0,0,34.347492,34.344314,20.000000,0.269503,0.467020,1000000
199,10.925136,Series RL,0.307583,0.000108099113235,,-165.477203,104.003883,20.000000,0.007848,100.000000,0,89.481079,50000,0,0,33.961730,33.960338,20.000000,0.266528,0.307583,1000000
200,10.978246,Series RL,0.314623,0.000108003028213,,-148.701980,120.766777,20.000000,0.007851,100.000000,0,89.468727,50000,0,0,33.931610,33.930152,20.000000,0.266411,0.314623,1000000
201,11.032397,Series RL,0.663718,0.000109119754787,,-45.422176,-136.531356,20.000000,0.007850,100.000000,0,88.890823,50000,0,0,34.287406,34.280982,20.000000,0.269169,0.663718,1000000
202,11.087907,Series RL,0.648663,0.000108661751424,,171.513763,80.425186,20.000000,0.007853,100.000000,0,88.911415,50000,0,0,34.143257,34.137096,20.000000,0.268131,0.648663,1000000
203,11.141823,Series RL,0.390071,0.000108696284864,,106.901954,16.247493,20.000000,0.007849,100.000000,0,89.345535,50000,0,0,34.150173,34.147945,20.000000,0.268055,0.390071,1000000
204,11.195643,Series RL,0.530270,0.000108258519643,,-6.882223,-97.775474,20.000000,0.007850,100.000000,0,89.106742,50000,0,0,34.014549,34.010417,20.000000,0.267017,0.530270,1000000
205,11.248133,Series RL,0.509633,0.000109812187015,,-69.566345,-160.412689,20.000000,0.007847,100.000000,0,89.153656,50000,0,0,34.502281,34.498516,20.000000,0.270732,0.509633,1000000
206,11.300783,Series RL,0.419962,0.0001089263497,,-54.621078,-145.324188,20.000000,0.007847,100.000000,0,89.296875,50000,0,0,34.222801,34.220222,20.000000,0.268557,0.419962,1000000
207,11.357425,Series RL,0.509847,0.000109914256263,,93.007797,2.161883,20.000000,0.007847,100.000000,0,89.154083,50000,0,0,34.534343,34.530582,20.000000,0.270979,0.509847,1000000
208,11.412996,Series RL,0.331644,0.000108120023012,,-41.905883,-132.465286,20.000000,0.007853,100.000000,0,89.440597,50000,0,0,33.968528,33.966907,20.000000,0.266749,0.331644,1000000
209,11.469110,Series RL,0.682554,0.000109746408277,,-137.516540,131.349349,20.000000,0.007851,100.000000,0,88.865867,50000,0,0,34.484607,34.477851,20.000000,0.270747,0.682554,1000000
210,11.524678,Series RL,0.369058,0.000108498544396,,-127.816520,141.563156,20.000000,0.007848,100.000000,0,89.379661,50000,0,0,34.087821,34.085823,20.000000,0.267522,0.369058,1000000
211,11.577525,Series RL,0.678526,0.000109494462819,,-82.548698,-173.678726,20.000000,0.007851,100.000000,0,88.869964,50000,0,0,34.405391,34.398700,20.000000,0.270126,0.678526,1000000
212,11.631407,Series RL,0.329300,0.000108231928035,,-93.079521,176.365585,20.000000,0.007850,100.000000,0,89.445121,50000,0,0,34.003658,34.002063,20.000000,0.266939,0.329300,1000000
213,11.683190,Series RL,0.678804,0.000109922124883,,23.265163,-67.860939,20.000000,0.007854,100.000000,0,88.873901,50000,0,0,34.539726,34.533054,20.000000,0.271276,0.678804,1000000
214,11.737600,Series RL,0.387105,0.000108709411963,,-55.081768,-145.731170,20.000000,0.007850,100.000000,0,89.350593,50000,0,0,34.154262,34.152069,20.000000,0.268121,0.387105,1000000
215,11.788971,Series RL,0.464998,0.000109604426152,,91.540748,0.767049,20.000000,0.007847,100.000000,0,89.226303,50000,0,0,34.436386,34.433246,20.000000,0.270239,0.464998,1000000
216,11.841980,Series RL,0.620904,0.000109877147696,,-67.290046,-158.320541,20.000000,0.007852,100.000000,0,88.969505,50000,0,0,34.524509,34.518924,20.000000,0.271097,0.620904,1000000
217,11.895325,Series RL,0.562070,0.000109929239109,,-69.076736,-160.009155,20.000000,0.007847,100.000000,0,89.067581,50000,0,0,34.539863,34.535289,20.000000,0.271041,0.562070,1000000
218,11.949746,Series RL,0.381636,0.000108745317318,,-73.159996,-163.800018,20.000000,0.007852,100.000000,0,89.359977,50000,0,0,34.165481,34.163349,20.000000,0.268253,0.381636,1000000
219,12.002575,Series RL,0.567092,0.000109906486318,,147.443084,56.502136,20.000000,0.007851,100.000000,0,89.059051,50000,0,0,34.532794,34.528141,20.000000,0.271103,0.567092,1000000
220,12.060536,Series RL,0.613761,0.000109921943447,,111.941612,20.923387,20.000000,0.007851,100.000000,0,88.981773,50000,0,0,34.538448,34.532997,20.000000,0.271165,0.613761,1000000
221,12.114638,Series RL,0.631705,0.000110012512158,,76.529884,-14.517237,20.000000,0.007852,100.000000,0,88.952873,50000,0,0,34.567222,34.561450,20.000000,0.271439,0.631705,1000000
222,12.168180,Series RL,0.458001,0.000108105100644,,-114.541847,154.685516,20.000000,0.007853,100.000000,0,89.227371,50000,0,0,33.965305,33.962219,20.000000,0.266721,0.458001,1000000
223,12.219441,Series RL,0.671928,0.000109009804186,,-170.991195,97.884811,20.000000,0.007855,100.000000,0,88.875976,50000,0,0,34.253032,34.246440,20.000000,0.269045,0.671928,1000000
224,12.270737,Series RL,0.371603,0.000108296236182,,87.377235,-3.248545,20.000000,0.007850,100.000000,0,89.374221,50000,0,0,34.024295,34.022266,20.000000,0.267079,0.371603,1000000
225,12.323188,Series RL,0.331909,0.00010802433906,,-76.483406,-167.043762,20.000000,0.007851,100.000000,0,89.439651,50000,0,0,33.938468,33.936847,20.000000,0.266444,0.331909,1000000
226,12.377364,Series RL,0.493179,0.000109824887579,,-15.646505,-106.465438,20.000000,0.007848,100.000000,0,89.181068,50000,0,0,34.506031,34.502506,20.000000,0.270809,0.493179,1000000
227,12.432044,Series RL,0.718644,0.000109167453523,,44.379291,-46.821121,20.000000,0.007851,100.000000,0,88.799583,50000,0,0,34.303497,34.295967,20.000000,0.269316,0.718644,1000000
228,12.489839,Series RL,0.308545,0.000107959572548,,-130.451416,139.027343,20.000000,0.007851,100.000000,0,89.478782,50000,0,0,33.917903,33.916500,20.000000,0.266274,0.308545,1000000
229,12.550997,Series RL,0.688164,0.000109461546393,,61.462650,-29.683780,20.000000,0.007851,100.000000,0,88.853576,50000,0,0,34.395240,34.388359,20.000000,0.270020,0.688164,1000000
230,12.632667,Series RL,0.560871,0.000108173037523,,101.183486,10.237955,20.000000,0.007848,100.000000,0,89.054466,50000,0,0,33.988189,33.983562,20.000000,0.266745,0.560871,1000000
231,12.684455,Series RL,0.545502,0.000109936318321,,20.802797,-70.102088,20.000000,0.007846,100.000000,0,89.095115,50000,0,0,34.541820,34.537513,20.000000,0.271018,0.545502,1000000
232,12.737314,Series RL,0.467088,0.000109467836197,,-70.766891,-161.545028,20.000000,0.007849,100.000000,0,89.221855,50000,0,0,34.393508,34.390335,20.000000,0.269949,0.467088,1000000
233,12.789357,Series RL,0.600479,0.000109996899059,,-32.183898,-123.179412,20.000000,0.007851,100.000000,0,89.004486,50000,0,0,34.561759,34.556545,20.000000,0.271337,0.600479,1000000
234,12.840782,Series RL,0.321768,0.000108006185847,,121.037940,30.494619,20.000000,0.007851,100.000000,0,89.456672,50000,0,0,33.932670,33.931144,20.000000,0.266418,0.321768,1000000
235,12.894801,Series RL,0.693181,0.000109642747479,,-100.825286,168.021820,20.000000,0.007852,100.000000,0,88.847129,50000,0,0,34.452259,34.445285,20.000000,0.270515,0.693181,1000000
236,12.948718,Series RL,0.715348,0.000109561661219,,-64.690650,-155.881271,20.000000,0.007851,100.000000,0,88.809387,50000,0,0,34.427242,34.419811,20.000000,0.270297,0.715348,1000000
237,13.002095,Series RL,0.472819,0.000108122037913,,119.463752,28.666255,20.000000,0.007852,100.000000,0,89.202507,50000,0,0,33.970829,33.967540,20.000000,0.266733,0.472819,1000000
238,13.057576,Series RL,0.300707,0.000108107456138,,140.191894,49.684612,20.000000,0.007846,100.000000,0,89.492713,50000,0,0,33.964290,33.962959,20.000000,0.266487,0.300707,1000000
239,13.111835,Series RL,0.400689,0.000108396873035,,51.748432,-38.925697,20.000000,0.007852,100.000000,0,89.325866,50000,0,0,34.056240,34.053882,20.000000,0.267402,0.400689,1000000
240,13.166839,Series RL,0.656838,0.000108346214017,,154.502563,63.397048,20.000000,0.007854,100.000000,0,88.894485,50000,0,0,34.044303,34.037967,20.000000,0.267369,0.656838,1000000
241,13.222524,Series RL,0.696726,0.000109533551273,,-172.558715,96.281364,20.000000,0.007849,100.000000,0,88.840072,50000,0,0,34.418033,34.410980,20.000000,0.270163,0.696726,1000000
242,13.278889,Series RL,0.322976,0.000107994761705,,31.514240,-59.031177,20.000000,0.007848,100.000000,0,89.454582,50000,0,0,33.929092,33.927555,20.000000,0.266279,0.322976,1000000
243,13.331608,Series RL,0.688024,0.000109663972382,,42.940120,-48.203956,20.000000,0.007851,100.000000,0,88.855918,50000,0,0,34.458824,34.451953,20.000000,0.270532,0.688024,1000000
244,13.383897,Series RL,0.646545,0.000109852717413,,-30.436332,-121.509605,20.000000,0.007852,100.000000,0,88.926727,50000,0,0,34.517303,34.511249,20.000000,0.271013,0.646545,1000000
245,13.436850,Series RL,0.645734,0.000110000565988,,40.680019,-50.390464,20.000000,0.007851,100.000000,0,88.929512,50000,0,0,34.563732,34.557697,20.000000,0.271359,0.645734,1000000
246,13.488112,Series RL,0.693657,0.000109669316805,,-65.134506,-156.287902,20.000000,0.007851,100.000000,0,88.846611,50000,0,0,34.460613,34.453632,20.000000,0.270535,0.693657,1000000
247,13.539488,Series RL,0.402848,0.000108805385577,,-54.932006,-145.607223,20.000000,0.007851,100.000000,0,89.324775,50000,0,0,34.184593,34.182220,20.000000,0.268375,0.402848,1000000
